GENE	ctrl1	ctrl2	ctrl3	treat1	treat2	treat3
Tekt2	9	15	12	10	12	12
Tekt3	0	0	0	0	0	0
Tekt4	0	0	1	0	0	1
Tekt5	7	8	8	5	2	9
Telo2	269	342	283	376	388	418
Ten1	427	584	523	586	695	768
Tenc1	1462	1381	1736	1414	1614	1550
Tenm1	0	0	0	0	0	0
Tenm2	24	20	20	16	6	6
Tenm3	69	81	76	59	72	64
Tenm4	164	175	207	119	170	176
Tep1	1448	1926	1848	1975	2135	2300
Tepp	4	0	5	0	2	0
Terc	0	1	0	2	0	2
Terf1	237	280	317	292	240	263
Terf2	531	628	672	596	671	703
Terf2ip	792	975	926	929	970	942
Tert	41	42	34	48	50	50
Tes	912	1137	1092	1139	1394	1562
Tesc	1293	1648	1386	1926	2415	2962
Tescl	2	3	7	1	10	15
Tesk1	1257	1453	1398	1275	1426	1601
Tesk2	590	746	653	854	1076	997
Tespa1	0	1	2	0	1	1
Tet1	130	152	129	142	137	108
Tet2	539	621	695	511	599	451
Tet3	934	1016	1016	891	1017	958
Tex10	314	331	317	319	314	370
Tex101	0	1	0	0	0	0
Tex11	0	1	1	2	2	3
Tex12	0	0	0	0	0	0
Tex13	1	0	0	0	0	0
Tex13a	0	0	0	0	0	0
Tex14	2	4	6	4	4	5
Tex15	21	20	12	19	41	46
Tex16	1	0	0	0	0	0
Tex19.1	1	0	1	1	0	0
Tex19.2	5	6	10	3	9	12
Tex2	1807	1764	2071	2100	2039	2382
Tex21	3	0	3	2	2	1
Tex22	0	0	0	0	0	0
Tex24	0	0	0	0	0	0
Tex26	1	0	0	1	1	0
Tex261	1073	1207	1250	1313	1318	1515
Tex264	2180	2379	2545	2887	3037	3550
Tex28	0	0	0	0	0	0
Tex29	0	1	0	0	0	0
Tex30	231	200	214	228	208	216
Tex33	0	0	0	0	0	0
Tex35	0	0	1	0	0	1
Tex36	0	0	0	0	0	0
Tex37	0	0	0	0	0	0
Tex38	4	4	6	3	11	4
Tex40	30	30	34	20	39	27
Tex9	199	256	265	252	277	261
Tfam	1230	1346	1545	1492	1530	1795
Tfap2a	470	661	541	564	636	732
Tfap2b	2011	2426	2410	1894	1970	2021
Tfap2c	0	0	0	0	0	0
Tfap2d	0	0	0	0	0	0
Tfap2e	0	0	0	0	0	0
Tfap4	73	80	82	105	116	77
Tfb1m	173	168	212	218	238	315
Tfb2m	217	201	234	210	236	213
Tfcp2	618	666	711	605	713	746
Tfcp2l1	28935	38217	31763	34088	43020	46205
Tfdp1	202	212	226	222	229	247
Tfdp2	1480	1669	1725	1573	1817	1692
Tfe3	659	788	798	816	880	897
Tfeb	1044	1304	1071	1098	1224	1408
Tfec	257	147	239	253	207	169
Tff1	0	0	0	0	0	0
Tff2	3	3	2	1	2	2
Tff3	0	0	0	1	2	1
Tfg	1704	1693	1807	1986	1819	2091
Tfip11	790	897	817	865	899	1041
Tfpi	167	110	221	148	140	120
Tfpi2	354	247	366	391	297	301
Tfpt	235	242	262	235	240	275
Tfr2	5	3	4	2	3	2
Tfrc	2305	2328	2685	4266	5376	7252
Tg	20	31	19	14	29	27
Tgds	396	401	486	461	434	484
Tgfa	231	282	320	310	373	381
Tgfb1	236	229	265	257	288	309
Tgfb1i1	114	72	107	97	77	89
Tgfb2	164	139	168	128	127	117
Tgfb3	148	175	151	111	147	119
Tgfbi	116	100	171	119	130	99
Tgfbr1	3053	3893	3281	2936	3559	3586
Tgfbr2	2743	3348	2982	3332	3590	3913
Tgfbr3	851	962	921	833	1083	912
Tgfbrap1	1602	1754	1702	1852	1966	2018
Tgif1	437	476	448	430	453	432
Tgif2	41	34	39	28	27	35
Tgif2lx1	0	0	0	0	0	0
Tgif2lx2	0	0	0	0	0	0
Tgm1	548	406	697	254	270	193
Tgm2	3778	2654	3973	3617	3039	2742
Tgm3	0	1	1	2	4	2
Tgm4	107	132	130	131	163	142
Tgm5	2	0	1	2	0	0
Tgm6	0	0	0	0	0	0
Tgm7	7	6	13	6	3	4
Tgoln1	5203	5360	6340	5346	5513	5870
Tgoln2	0	0	0	0	0	0
Tgs1	337	419	373	371	388	449
Tgtp1	0	0	0	0	0	0
Tgtp2	29	25	37	33	32	42
Th	0	0	0	0	0	0
Tha1	239	277	259	323	307	374
Thada	409	435	470	551	560	709
Thap1	251	288	279	281	337	367
Thap11	670	749	790	718	780	813
Thap2	569	692	694	560	495	681
Thap3	330	326	339	286	317	312
Thap4	1814	1915	1854	2128	2193	2429
Thap6	280	277	321	291	273	328
Thap7	386	474	470	487	470	540
Thbd	286	289	323	301	305	276
Thbs1	5080	6520	6098	4183	4993	5181
Thbs2	51	19	51	34	43	33
Thbs3	31	29	36	23	31	28
Thbs4	10	4	6	2	7	5
Theg	0	0	0	0	0	0
Them4	503	451	626	508	560	559
Them5	0	9	3	3	3	2
Them6	379	331	507	360	321	362
Themis	1	0	2	1	3	1
Themis2	31	39	52	32	56	41
Themis3	1	3	1	0	0	3
Thg1l	101	112	131	131	131	125
Thnsl1	259	321	304	301	365	419
Thnsl2	3083	2518	3779	2372	2257	1889
Thoc1	467	560	548	600	597	629
Thoc2	1075	1318	1277	1302	1347	1478
Thoc3	674	688	726	722	741	879
Thoc5	507	572	580	669	657	778
Thoc6	180	233	270	246	306	343
Thoc7	1646	1571	1767	1604	1706	1818
Thop1	306	344	375	405	444	455
Thpo	93	66	129	99	76	60
Thra	1506	1837	1647	1720	1946	1958
Thrap3	982	1082	1087	1137	1249	1399
Thrb	792	753	858	754	837	742
Thrsp	155	384	182	66	701	231
Thsd1	31	33	40	33	25	24
Thsd4	179	213	229	219	241	176
Thsd7a	648	607	620	636	602	620
Thsd7b	1	3	1	3	3	0
Thtpa	697	774	814	791	852	848
Thumpd1	835	909	840	876	853	1001
Thumpd2	80	88	112	125	113	123
Thumpd3	603	617	571	663	655	758
Thy1	19	18	21	21	20	17
Thyn1	160	142	140	147	173	208
Tia1	629	760	924	593	719	716
Tial1	1191	1456	1477	1245	1454	1426
Tiam1	435	528	472	400	532	469
Tiam2	160	160	144	224	225	311
Ticam1	640	715	666	764	840	910
Ticam2	14	19	18	23	11	16
Ticrr	10	8	15	15	14	13
Tie1	340	239	360	307	303	256
Tifa	382	446	388	454	555	697
Tifab	43	51	73	44	51	39
Tigd2	634	721	695	662	686	804
Tigd3	8	10	13	11	13	14
Tigd4	0	0	2	0	0	1
Tigd5	63	89	88	94	80	72
Tigit	1	0	0	0	1	0
Timd2	58	50	60	83	44	56
Timd4	0	0	1	0	0	0
Timeless	69	93	102	99	103	112
Timm10	378	450	485	531	475	628
Timm10b	474	548	533	539	552	615
Timm13	2205	2276	2392	2375	2407	2705
Timm17a	1277	1362	1372	1633	1811	2056
Timm17b	576	642	668	653	660	756
Timm21	458	520	538	471	503	490
Timm22	798	907	904	947	885	1089
Timm23	38	53	39	47	51	57
Timm44	1404	1461	1556	1762	1664	1961
Timm50	950	1007	1155	1156	1302	1504
Timm8a1	57	64	60	85	85	83
Timm8a2	0	1	0	1	1	1
Timm8b	1319	1437	1434	1734	1819	2053
Timm9	512	569	612	630	536	682
Timmdc1	694	764	749	832	847	1055
Timp1	2	2	1	1	2	4
Timp2	1061	1198	1160	1014	1238	990
Timp3	29842	25633	29735	24876	20416	19967
Timp4	2	2	7	7	6	1
Tinag	2190	1470	2368	1916	1384	1270
Tinagl1	1981	2302	2107	2338	2448	3058
Tinf2	319	303	426	341	335	386
Tiparp	619	556	597	570	557	502
Tipin	249	233	306	287	297	314
Tiprl	1267	1491	1456	1366	1540	1663
Tirap	226	256	262	244	252	282
Tjap1	491	554	477	446	557	544
Tjp1	1633	1792	1834	1744	1794	1815
Tjp2	1507	1653	1568	1811	2093	2162
Tjp3	1106	1416	1310	1494	1804	1927
Tk1	77	67	99	108	97	118
Tk2	537	598	616	555	656	627
Tkt	5378	6234	6024	6110	6682	7073
Tktl1	0	0	2	1	3	1
Tktl2	0	0	0	0	0	0
Tlcd1	933	1133	1110	1400	1561	1684
Tlcd2	48	41	61	36	50	48
Tldc1	417	446	446	448	539	603
Tldc2	1542	1918	1806	1570	1663	1615
Tle1	603	734	790	734	811	851
Tle2	874	1124	1177	848	1053	1070
Tle3	1288	1550	1470	1609	1842	1951
Tle4	378	396	430	365	402	335
Tle6	32	63	35	56	87	73
Tlk1	1924	1940	2113	2131	2111	2136
Tlk2	929	1043	1023	932	1004	1113
Tll1	9	16	19	15	24	15
Tll2	0	0	0	0	0	0
Tln1	3535	3345	3828	3343	3457	3628
Tln2	2535	2337	3087	3108	2973	2931
Tlr1	34	72	64	91	96	125
Tlr11	7	8	6	2	4	3
Tlr12	369	256	489	297	295	299
Tlr13	21	23	22	9	33	19
Tlr2	59	49	68	68	53	71
Tlr3	657	670	710	769	889	994
Tlr4	68	62	102	98	90	113
Tlr5	2	9	7	4	8	12
Tlr6	4	7	6	1	8	4
Tlr7	48	30	35	42	26	33
Tlr8	4	2	5	4	2	1
Tlr9	22	13	17	8	19	21
Tlx1	0	0	0	0	0	0
Tlx2	0	0	1	0	2	0
Tlx3	0	0	0	0	0	0
Tm2d1	390	519	491	416	532	644
Tm2d2	2179	2350	2582	2344	2349	2539
Tm2d3	1004	1068	1162	1163	1207	1324
Tm4sf1	576	479	759	608	453	487
Tm4sf19	1	1	0	0	0	1
Tm4sf20	1	1	1	0	0	0
Tm4sf4	4	3	7	4	3	1
Tm4sf5	0	1	0	1	0	4
Tm6sf1	40	28	42	27	27	38
Tm6sf2	102	73	179	84	77	75
Tm7sf2	222	264	272	259	300	329
Tm7sf3	1624	1312	1836	1327	1252	1380
Tm9sf1	2119	2513	2529	2447	2866	3193
Tm9sf2	7529	7568	9062	7751	8262	8817
Tm9sf3	7297	7987	8968	7691	8259	9033
Tm9sf4	1778	1925	1982	1963	2205	2504
Tma16	42	50	52	43	52	56
Tma7	288	331	361	327	312	396
Tmbim1	725	836	875	874	1047	1099
Tmbim4	5121	5001	6080	6048	5947	6394
Tmbim6	30840	31207	38028	31564	34342	33060
Tmbim7	0	0	0	1	0	0
Tmc1	0	0	1	1	1	2
Tmc2	0	0	0	0	0	1
Tmc3	17	30	24	23	21	19
Tmc4	1916	2456	2201	2788	3191	3309
Tmc5	21	11	42	28	21	16
Tmc6	611	736	751	736	820	904
Tmc7	16	27	35	29	30	29
Tmc8	18	11	18	12	9	16
Tmcc1	517	648	535	569	597	635
Tmcc2	87	85	129	85	66	64
Tmcc3	1090	1311	1201	1179	1560	1626
Tmco1	3787	4177	4493	4392	4478	4930
Tmco2	0	0	0	0	0	0
Tmco3	1612	1680	2029	1534	1842	2133
Tmco4	978	1228	1083	1300	1447	1917
Tmco5	2	0	0	2	0	0
Tmco5b	0	0	0	0	0	0
Tmco6	201	189	232	179	234	234
Tmed1	543	625	641	539	578	728
Tmed10	1515	1683	1764	1608	1857	1942
Tmed11	0	0	0	0	0	0
Tmed2	416	576	645	565	590	712
Tmed3	1155	1220	1327	1156	1241	1390
Tmed4	3019	3421	3573	2990	3375	3556
Tmed5	1067	1190	1288	1134	1395	1445
Tmed6	269	216	332	361	391	395
Tmed7	4059	4961	5082	4494	5463	5833
Tmed8	735	941	952	913	991	1013
Tmed9	2291	2523	2651	2516	2473	2892
Tmeff1	25	26	31	30	30	44
Tmeff2	7	5	6	2	2	4
Tmem100	12	11	4	7	16	3
Tmem101	228	250	256	228	238	245
Tmem102	0	0	2	0	2	0
Tmem104	397	552	457	528	610	697
Tmem106a	1322	922	1658	780	853	802
Tmem106b	7846	9471	9438	10469	12281	12703
Tmem106c	860	955	1035	1018	966	1110
Tmem107	320	297	306	300	371	373
Tmem108	49	30	33	46	49	28
Tmem109	1884	2141	2298	1931	2077	2348
Tmem11	681	751	740	687	782	888
Tmem110	442	539	534	464	608	699
Tmem115	903	1032	1114	1011	1119	1288
Tmem116	1457	1625	1610	2300	2349	3032
Tmem117	3931	4983	4356	4978	6215	6591
Tmem119	45	42	66	30	44	40
Tmem120a	878	831	1046	999	963	975
Tmem120b	115	125	102	117	160	148
Tmem121	1	0	0	1	1	1
Tmem123	2127	2480	2498	2341	2575	2700
Tmem125	324	306	352	285	308	336
Tmem126a	704	699	811	915	829	976
Tmem126b	493	494	566	584	552	668
Tmem127	3047	3601	3426	3512	3876	3945
Tmem128	806	913	912	932	871	1033
Tmem129	1144	1392	1273	1535	1513	1870
Tmem130	1	1	0	3	3	2
Tmem131	1605	1752	1732	1743	1876	1931
Tmem132a	1027	1527	1285	1369	1605	1874
Tmem132b	1	2	2	0	1	1
Tmem132c	11	7	12	4	3	5
Tmem132cos	0	0	0	0	0	0
Tmem132d	0	0	0	0	0	0
Tmem132e	4	0	2	1	1	1
Tmem134	1207	1302	1497	1318	1404	1520
Tmem135	3138	3416	3530	3898	4036	4498
Tmem136	240	176	262	369	287	245
Tmem138	142	139	160	157	188	169
Tmem139	340	348	413	406	431	499
Tmem140	32	31	38	39	27	47
Tmem141	618	686	719	609	646	779
Tmem143	884	925	981	923	923	1000
Tmem144	193	145	241	215	182	149
Tmem145	4	0	2	7	1	4
Tmem147	2386	2557	2649	2897	3156	3604
Tmem14a	150	210	225	203	162	213
Tmem14c	1534	1653	1790	1847	1880	1996
Tmem150a	799	554	929	578	558	426
Tmem150b	1	3	2	2	2	0
Tmem150c	1410	1642	1543	1306	1573	1502
Tmem150cos	0	1	1	0	2	1
Tmem151a	462	655	549	881	1017	1259
Tmem151b	233	267	259	220	333	357
Tmem154	9	2	8	6	7	7
Tmem158	52	91	94	47	40	34
Tmem159	550	655	694	702	733	773
Tmem160	711	777	709	765	886	959
Tmem161a	749	897	921	797	889	918
Tmem161b	653	736	727	789	840	986
Tmem163	582	806	679	669	928	937
Tmem164	1407	1848	1662	1682	1991	2118
Tmem165	1185	1426	1430	1308	1337	1504
Tmem167	869	987	996	990	1056	1176
Tmem167b	1526	1761	1813	1627	1707	1862
Tmem168	1008	1121	1197	1057	1070	1157
Tmem169	231	145	338	158	100	132
Tmem17	101	132	121	104	131	144
Tmem170	302	351	403	345	392	387
Tmem170b	326	361	424	368	380	335
Tmem171	993	1308	1098	1239	1474	1945
Tmem173	141	134	117	133	174	178
Tmem174	4405	3187	5418	3814	3152	2849
Tmem175	625	621	784	784	773	847
Tmem176a	5715	5466	7436	6315	5738	6144
Tmem176b	10622	9829	13818	11970	10992	11856
Tmem177	353	387	368	414	429	561
Tmem178	2069	2763	2360	2237	2772	3055
Tmem178b	6	4	3	4	3	3
Tmem179	0	6	5	4	3	7
Tmem179b	436	502	582	466	557	580
Tmem18	695	805	708	746	770	770
Tmem180	323	422	410	394	453	480
Tmem181a	45	56	57	63	85	48
Tmem181b-ps	68	89	73	52	78	55
Tmem181c-ps	0	0	0	0	0	0
Tmem182	9	4	9	7	6	12
Tmem183a	1540	1616	1848	1756	1816	1778
Tmem184a	861	1057	1023	1134	1251	1416
Tmem184b	633	807	765	707	849	930
Tmem184c	1127	1220	1272	1533	1555	1809
Tmem185b	550	637	668	649	539	669
Tmem186	428	522	585	504	541	522
Tmem189	2331	2276	3062	2227	2327	2518
Tmem19	2683	2357	3384	2494	2232	2378
Tmem190	8	11	12	14	12	11
Tmem191c	155	211	183	129	147	157
Tmem192	667	766	841	932	1070	1122
Tmem194	146	211	208	186	230	202
Tmem194b	75	82	83	86	115	112
Tmem196	0	0	0	0	0	0
Tmem198	21	19	15	18	24	26
Tmem198b	106	106	110	93	113	89
Tmem199	499	508	518	495	550	582
Tmem2	942	1006	915	950	987	1111
Tmem200a	7	1	5	2	2	1
Tmem200b	133	229	161	220	167	231
Tmem200c	0	1	4	0	0	0
Tmem201	781	994	892	867	981	1072
Tmem202	0	1	0	4	6	4
Tmem203	208	215	237	252	241	255
Tmem204	295	209	282	248	254	172
Tmem205	1209	1155	1403	1169	1137	1256
Tmem206	596	495	678	498	485	493
Tmem207	209	204	225	203	185	176
Tmem208	839	850	875	1027	968	1147
Tmem209	519	603	618	533	635	715
Tmem210	0	0	1	0	0	0
Tmem211	1	1	0	1	1	3
Tmem212	0	0	0	0	0	0
Tmem213	5994	7724	6572	6431	8100	9064
Tmem214	1235	1405	1464	1466	1500	1677
Tmem215	3	1	4	0	2	0
Tmem216	259	318	297	279	270	259
Tmem217	2	2	1	2	1	5
Tmem218	300	335	344	337	396	433
Tmem219	410	547	570	507	525	603
Tmem220	122	121	188	114	158	129
Tmem221	419	638	537	603	735	744
Tmem222	735	832	862	883	933	981
Tmem223	795	853	809	823	838	1012
Tmem225	0	0	0	0	0	0
Tmem229a	7844	9052	9662	7942	9329	8823
Tmem229b	49	65	71	49	57	129
Tmem230	337	403	366	378	402	468
Tmem231	463	519	561	532	568	646
Tmem232	2	2	1	5	10	3
Tmem233	0	0	1	0	0	0
Tmem234	1070	1207	1243	1239	1229	1483
Tmem235	0	0	0	0	0	0
Tmem236	14	15	19	10	10	15
Tmem237	279	323	427	320	392	404
Tmem238	528	661	589	647	729	822
Tmem239	0	1	0	0	0	0
Tmem240	5	7	3	2	2	4
Tmem241	211	232	206	196	267	305
Tmem242	1603	1683	1883	1838	1826	2101
Tmem243	441	474	637	440	439	461
Tmem245	665	695	627	606	701	861
Tmem246	822	986	940	966	1165	1287
Tmem247	0	0	0	0	0	0
Tmem248	1501	1784	1787	1749	1950	2113
Tmem25	821	874	1029	940	1009	1051
Tmem251	291	360	331	410	407	375
Tmem252	801	517	711	919	576	501
Tmem253	23	23	23	27	16	27
Tmem254a	0	0	0	0	0	0
Tmem254b	0	0	0	0	0	0
Tmem254c	0	0	0	0	0	0
Tmem255a	0	5	1	0	4	1
Tmem255b	1	3	6	3	5	4
Tmem256	1387	1349	1456	1350	1212	1405
Tmem258	615	666	766	704	706	806
Tmem259	2669	2903	3087	2811	3102	3260
Tmem26	144	90	95	155	78	68
Tmem260	961	1102	1145	980	1083	1148
Tmem261	627	675	717	658	623	783
Tmem27	22105	14649	22819	30480	20334	18818
Tmem28	12	1	5	5	11	5
Tmem29	224	238	272	272	269	323
Tmem30a	7045	8100	8595	7059	8548	9124
Tmem30b	2393	3044	2756	3047	3861	3856
Tmem30c	0	0	0	0	0	0
Tmem33	2885	3060	3481	3161	3228	3455
Tmem35	386	362	426	442	473	638
Tmem37	1572	1377	1741	1843	1534	1726
Tmem38a	587	634	675	810	879	1020
Tmem38b	911	1005	1050	884	1092	1024
Tmem39a	322	393	378	359	404	408
Tmem39b	372	430	404	422	450	476
Tmem40	2	1	0	4	3	4
Tmem41a	149	164	205	287	253	288
Tmem41b	437	533	495	490	576	652
Tmem42	282	305	333	302	323	372
Tmem43	716	945	825	769	913	937
Tmem44	92	84	94	52	66	76
Tmem45a	5	5	3	8	5	3
Tmem45b	4039	5452	4322	4921	6163	6966
Tmem47	59	41	65	39	49	37
Tmem5	679	744	782	866	870	953
Tmem50a	1528	1756	1656	1742	1847	1939
Tmem50b	2815	3585	3360	3497	4281	4572
Tmem51	1461	1759	1829	1755	2088	2087
Tmem51os1	35	39	49	39	49	42
Tmem52	350	547	408	628	825	948
Tmem52b	18744	24909	21280	23637	26475	35037
Tmem53	373	361	454	415	465	460
Tmem54	21	11	19	23	12	16
Tmem55a	1509	1738	1739	1945	2198	2413
Tmem55b	860	941	997	906	1041	1076
Tmem56	194	161	250	220	210	177
Tmem57	947	1117	1097	936	954	891
Tmem59	10774	12189	12225	12183	12958	14174
Tmem59l	2	0	0	0	0	0
Tmem60	301	330	350	353	395	426
Tmem62	537	604	647	685	676	727
Tmem63a	1037	1270	1065	1366	1556	1765
Tmem63b	1621	1778	1836	1781	2134	2224
Tmem63c	0	3	1	0	0	0
Tmem64	5523	6549	6481	7154	8402	8578
Tmem65	2385	3322	2772	2951	3391	4174
Tmem66	4141	5214	4882	4462	5211	5488
Tmem67	210	244	270	233	259	268
Tmem68	648	683	699	695	684	796
Tmem69	385	442	392	447	454	581
Tmem70	2041	2266	2389	2276	2254	2650
Tmem71	27	27	31	22	25	21
Tmem72	1851	2091	2044	2227	2230	2728
Tmem74	0	0	0	0	0	0
Tmem74b	5	14	17	8	6	18
Tmem79	206	274	255	326	387	382
Tmem8	3595	3260	4294	4242	4435	4368
Tmem80	567	632	653	587	671	750
Tmem81	67	55	59	52	66	76
Tmem82	55	63	103	76	59	75
Tmem86a	581	569	685	629	575	495
Tmem86b	154	110	191	174	177	164
Tmem87a	807	927	843	888	984	1097
Tmem87b	1214	1465	1504	1356	1442	1401
Tmem88	72	62	85	73	68	74
Tmem88b	22	24	38	39	27	41
Tmem89	0	0	0	0	0	0
Tmem8b	208	185	243	172	207	206
Tmem8c	1	0	0	0	0	3
Tmem9	2344	2708	2590	2527	2614	3003
Tmem91	3	3	2	1	5	3
Tmem92	0	0	0	0	0	0
Tmem95	2	1	2	0	1	5
Tmem97	165	150	266	194	152	185
Tmem98	672	823	768	924	1037	1218
Tmem9b	1729	1974	2172	2209	2289	2736
Tmevpg1	0	0	0	0	0	0
Tmf1	1026	1185	1189	1161	1365	1349
Tmie	440	544	520	460	533	543
Tmigd1	1250	1028	1542	2082	1354	1202
Tmlhe	0	0	0	0	0	0
Tmod1	176	234	219	276	303	423
Tmod2	3	4	16	2	4	3
Tmod3	1309	1418	1562	1637	1723	1903
Tmod4	3	8	7	4	3	0
Tmpo	2041	1996	2331	2065	1938	2243
Tmppe	435	521	523	561	502	538
Tmprss11a	0	0	0	0	0	0
Tmprss11bnl	0	0	0	0	0	0
Tmprss11c	0	0	0	0	0	0
Tmprss11d	0	0	0	0	0	0
Tmprss11e	1	0	0	0	0	0
Tmprss11f	0	0	0	0	0	0
Tmprss11g	0	0	0	0	0	0
Tmprss12	0	1	0	0	1	2
Tmprss13	19	18	17	10	20	31
Tmprss15	0	0	0	0	0	0
Tmprss2	8295	10627	9288	11183	12639	14846
Tmprss3	0	0	0	0	0	0
Tmprss4	23	25	16	35	48	60
Tmprss5	0	2	1	0	0	0
Tmprss6	36	37	46	20	77	37
Tmprss7	9	6	3	9	9	4
Tmprss9	2	3	1	11	4	2
Tmsb10	92	87	94	84	103	123
Tmsb15a	0	0	0	0	0	0
Tmsb15b1	11	27	20	20	21	24
Tmsb15b2	1	3	10	5	1	3
Tmsb15l	0	0	0	0	0	0
Tmsb4x	18222	22114	19595	25203	27896	33930
Tmtc1	784	876	941	921	1180	1168
Tmtc2	96	131	122	60	104	51
Tmtc3	688	804	731	724	816	828
Tmtc4	351	441	456	336	430	375
Tmub1	325	392	387	383	425	467
Tmub2	1053	1136	1239	1165	1321	1413
Tmx1	1531	1788	1835	1841	1881	2073
Tmx2	1036	1118	1126	1229	1370	1537
Tmx3	1849	2325	2208	2015	2488	2784
Tmx4	1829	2291	2125	2070	2444	2891
Tnc	47	50	48	35	29	19
Tnf	23	21	4	8	12	13
Tnfaip1	1671	1709	1740	1889	1889	2186
Tnfaip2	1735	2114	1870	1702	1665	2001
Tnfaip3	317	402	227	360	345	515
Tnfaip6	0	1	0	0	0	0
Tnfaip8	5024	4340	5818	4547	4945	4747
Tnfaip8l1	13	13	20	4	16	10
Tnfaip8l2	24	25	30	17	29	22
Tnfaip8l3	7	5	6	5	10	8
Tnfrsf10b	49	75	67	109	89	104
Tnfrsf11a	26	22	38	30	31	26
Tnfrsf11b	8	5	13	6	8	18
Tnfrsf12a	393	498	403	559	483	684
Tnfrsf13b	3	0	3	0	1	1
Tnfrsf13c	0	0	0	1	0	0
Tnfrsf14	6	8	1	5	2	6
Tnfrsf17	0	0	0	0	1	0
Tnfrsf18	33	23	37	26	26	17
Tnfrsf19	8	2	11	11	9	1
Tnfrsf1a	1158	1272	1397	1459	1545	1655
Tnfrsf1b	38	51	45	41	47	42
Tnfrsf21	3081	2996	4251	2877	3154	2774
Tnfrsf22	17	26	21	19	16	26
Tnfrsf23	40	37	45	20	36	34
Tnfrsf25	15	22	17	12	11	7
Tnfrsf26	14	13	8	24	12	6
Tnfrsf4	5	6	5	10	7	8
Tnfrsf8	0	0	1	0	0	0
Tnfrsf9	1	1	0	2	0	7
Tnfsf10	748	791	938	733	880	1011
Tnfsf11	1	0	0	1	0	0
Tnfsf12	222	168	310	219	218	206
Tnfsf12Tnfsf13	0	0	0	0	0	0
Tnfsf13	20	5	14	11	11	6
Tnfsf13b	19	14	33	10	14	10
Tnfsf14	6	5	8	1	2	5
Tnfsf15	43	52	61	69	36	36
Tnfsf18	0	0	1	0	0	0
Tnfsf4	0	0	0	0	0	0
Tnfsf8	0	1	1	0	3	2
Tnfsf9	33	52	44	36	56	65
Tnik	11	4	11	3	5	7
Tnip1	623	615	620	688	743	846
Tnip2	210	265	258	213	264	254
Tnip3	0	2	0	2	1	2
Tnk1	194	295	248	208	248	251
Tnk2	358	422	414	354	473	419
Tnk2os	0	0	0	0	1	0
Tnks	778	851	842	827	824	918
Tnks1bp1	1049	1087	1183	958	1026	963
Tnks2	3013	3099	3357	3125	3382	3429
Tnmd	0	0	0	1	0	0
Tnn	9	5	16	9	21	7
Tnnc1	6	9	11	6	10	3
Tnnc2	1	0	2	1	1	0
Tnni1	0	3	0	1	0	0
Tnni2	1	2	2	3	1	1
Tnni3	5	3	5	0	4	5
Tnni3k	0	0	0	0	0	0
Tnnt1	5	2	6	3	2	0
Tnnt2	5	3	1	1	2	7
Tnnt3	0	1	1	0	0	0
Tnp1	0	0	0	0	0	2
Tnp2	0	0	0	0	0	0
Tnpo1	1348	1506	1560	1494	1646	1701
Tnpo2	982	1257	1084	1351	1292	1450
Tnpo3	2029	2085	2195	2454	2327	2572
Tnr	0	0	0	0	0	0
Tnrc18	1619	1898	1801	1669	1756	1795
Tnrc6a	1450	1660	1787	1610	1707	1741
Tnrc6b	1262	1410	1427	1220	1396	1469
Tnrc6c	872	1034	992	958	921	969
Tns1	17136	17902	18623	17422	19671	19286
Tns3	3480	3835	3867	3858	3971	4118
Tns4	9	5	7	12	4	10
Tnxb	29	24	30	14	32	22
Tob1	3093	3891	3615	3452	4030	4146
Tob2	1529	1674	1534	1777	1604	1536
Toe1	398	532	450	441	501	545
Tollip	2213	2474	2576	2559	2579	2923
Tom1	9	12	14	14	4	10
Tom1l1	633	687	672	856	778	832
Tom1l2	3137	3558	3517	3717	3821	4416
Tomm20	1579	1423	1806	1589	1530	1570
Tomm20l	1	1	0	1	3	0
Tomm22	1251	1385	1487	1551	1525	1722
Tomm34	709	680	730	753	737	815
Tomm40	1095	1307	1235	1649	1572	2142
Tomm40l	1091	1250	1251	1299	1398	1693
Tomm5	463	478	464	515	454	680
Tomm6	1262	1517	1576	1489	1698	1669
Tomm6os	23	27	28	26	30	35
Tomm7	1402	1390	1451	1503	1365	1513
Tomm70a	2090	2327	2306	2528	2503	2879
Tomt	27	28	19	26	20	26
Tonsl	57	82	100	84	98	104
Top1	2319	2600	2523	2613	2602	2746
Top1mt	422	408	457	366	379	433
Top2a	348	271	379	376	243	474
Top2b	2126	2381	2401	2377	2424	2705
Top3a	187	238	275	200	310	221
Top3b	1252	1556	1377	1442	1414	1591
Topaz1	2	0	1	0	0	0
Topbp1	565	599	603	523	611	701
Topors	1031	1158	1152	1042	1119	1147
Toporsos	123	135	139	111	105	93
Tor1a	556	618	618	613	653	613
Tor1aip1	1899	2205	2256	1972	2462	2486
Tor1aip2	2991	3205	3326	3288	3591	3963
Tor1b	1129	1312	1288	1297	1472	1587
Tor2a	657	625	701	696	738	707
Tor3a	493	510	600	615	628	720
Tor4a	874	935	887	910	1103	1178
Tox	44	34	54	24	32	40
Tox2	3	0	5	1	1	0
Tox3	667	895	807	973	1204	1301
Tox4	861	938	906	973	1026	1133
Tpbg	69	112	124	50	79	49
Tpbpa	0	0	0	0	0	0
Tpbpb	0	0	0	0	0	0
Tpcn1	2629	2301	2824	2851	2763	3068
Tpcn2	167	179	130	202	264	267
Tpd52	2369	2562	2953	2707	2937	3247
